onset	duration	trial_type	resp	respTime
8	5.083294	vis_abst_8	1	8.907784
13.083402	4.066578	vis_Nabst_2	2	13.787784
17.166848	6.003904	tact_abst_6	1	20.143784
23.170867	4.06248	vis_abst_4	2	23.840784
27.233448	6.09992200000001	vis_Nabst_6	1	27.971784
33.350365	5.00317099999999	tact_abst_4	2	36.613784
38.353632	4.063113	vis_abst_2	2	39.097784
42.433773	6.003864	tact_abst_8	1	44.461784
48.437747	5.07904399999999	vis_Nabst_4	2	49.185784
53.533675	4.002462	tact_abst_2	2	54.778784
57.536235	5.080592	vis_abst_6	1	58.351784
62.61693	6.09991500000001	vis_Nabst_8	1	63.415784
73.750293	6.099658	vis_Nabst_6	1	74.855784
79.850056	4.06685400000001	vis_abst_4	2	80.648784
83.933781	6.00345699999999	tact_abst_8	1	87.199784
89.937452	5.079219	vis_abst_2	2	90.681784
95.01677	5.08324799999999	vis_Nabst_8	1	95.710784
100.117177	4.00266100000001	tact_abst_6	1	103.414784
104.119937	4.063454	vis_Nabst_2	2	104.806784
108.183489	6.099924	vis_abst_6	1	108.862784
114.300577	5.003261	tact_abst_2	2	117.922784
119.303939	6.09618799999999	vis_Nabst_4	2	120.347784
125.400271	5.08349400000001	vis_abst_8	1	126.155784
130.500811	4.00232699999999	tact_abst_4	2	133.389784
139.533967	4.066514	vis_abst_2	2	140.259784
143.600581	6.09993000000002	vis_Nabst_6	1	144.740784
149.717336	5.00300200000001	tact_abst_4	2	152.777784
154.720438	4.06316399999999	vis_Nabst_8	1	155.362784
158.783697	5.083538	vis_abst_4	2	159.688784
163.884273	4.00236300000001	tact_abst_2	2	165.315784
167.886734	6.09720199999999	vis_Nabst_4	2	168.818784
173.984099	6.099867	vis_abst_6	1	174.990784
180.100998	4.00234	tact_abst_8	1	181.810784
184.103434	5.080269	vis_Nabst_2	2	184.774784
189.200872	6.00386600000001	tact_abst_6	1	191.883784
195.204839	5.07897	vis_abst_8	1	195.935784
205.317501	5.08297200000001	vis_Nabst_4	2	206.387784
210.400572	6.09992999999999	vis_abst_6	1	211.192784
216.500606	4.06685100000002	vis_Nabst_8	1	217.194784
220.567551	6.099929	vis_abst_2	2	221.360784
226.684474	5.003364	tact_abst_4	2	230.101784
231.70094	4.00219600000003	tact_abst_6	0	0
235.703229	6.09764299999998	vis_Nabst_2	2	236.377784
241.800975	5.083255	vis_abst_8	1	242.654784
246.884328	4.06634700000001	vis_Nabst_6	1	247.648784
250.967651	4.002087	tact_abst_2	2	252.198784
254.969834	6.097793	vis_abst_4	2	255.980784
261.084515	5.00302299999999	tact_abst_8	1	262.352784
271.117759	6.09992700000002	vis_abst_2	2	271.871784
277.23456	4.00247599999997	tact_abst_8	1	281.136784
281.237135	6.09726299999998	vis_Nabst_6	1	282.079784
287.334504	4.066576	vis_Nabst_8	0	0
291.401167	5.083261	vis_abst_4	2	292.093784
296.501589	6.004049	tact_abst_2	2	297.755784
302.505736	4.06207199999999	vis_abst_6	1	303.373784
306.567905	5.08325300000003	vis_Nabst_4	2	307.609784
311.651255	4.06658399999997	vis_abst_8	1	312.409784
315.734974	6.00396399999998	tact_abst_6	1	318.965784
321.739036	5.07886900000001	vis_Nabst_2	2	322.402784
326.835028	5.00321000000002	tact_abst_4	2	330.325784
336.884801	4.00233600000001	tact_abst_8	1	338.867784
340.887239	5.080435	vis_Nabst_2	2	341.526784
345.967772	4.066582	vis_abst_4	2	346.795784
350.051428	6.00400900000002	tact_abst_6	1	353.316784
356.055544	5.078859	vis_abst_2	2	356.733784
361.134502	4.06687099999998	vis_Nabst_8	1	361.862784
365.218245	5.00329200000002	tact_abst_4	1	368.952784
370.221634	4.063114	vis_abst_8	1	370.953784
374.284851	6.09991600000003	vis_Nabst_6	1	375.144784
380.401554	6.003685	tact_abst_2	2	381.680784
386.405339	5.07946899999998	vis_abst_6	1	387.278784
391.484911	6.09992300000001	vis_Nabst_4	2	392.252784
