onset	duration	condition	resp	respTime
8	5.083296	vis_abst_2	2	8.802103
13.100161	6.003096	tact_abst_8	1	15.104103
19.10337	4.06331	vis_Nabst_6	1	20.357103
23.183451	6.003306	tact_abst_4	1	24.608103
29.18686	4.063207	vis_abst_8	1	30.176103
33.250165	5.08325	vis_Nabst_4	2	34.138103
38.350292	4.002163	tact_abst_6	1	40.684103
42.352553	4.06424500000001	vis_Nabst_2	2	43.108103
46.416893	5.08325900000001	vis_abst_4	2	47.314103
51.500256	6.099935	vis_Nabst_8	1	52.413103
57.61706	5.00279700000001	tact_abst_2	2	59.837103
62.619952	6.09695599999999	vis_abst_6	1	63.425103
73.767133	4.002223	tact_abst_4	1	75.773103
77.769454	6.09752200000001	vis_Nabst_8	1	79.136103
83.867075	5.083265	vis_abst_6	1	84.714103
88.967208	4.002149	tact_abst_2	2	90.901103
92.969568	6.09749	vis_abst_4	2	94.298103
99.067163	5.083247	vis_Nabst_6	1	99.946103
104.150508	5.083261	vis_abst_2	2	104.920103
109.25076	4.002397	tact_abst_8	1	111.232103
113.253257	6.09722999999998	vis_Nabst_4	2	114.225103
119.350593	5.08325	vis_abst_8	1	120.018103
124.43395	6.09992799999999	vis_Nabst_2	2	125.157103
130.550712	4.00194400000002	tact_abst_6	1	132.052103
139.584023	4.06658499999999	vis_abst_2	2	140.464103
143.650707	6.09993100000001	vis_Nabst_8	1	144.780103
149.750734	5.08325900000002	vis_abst_4	2	150.787103
154.850776	6.003182	tact_abst_6	1	157.792103
160.854056	4.063318	vis_abst_8	1	161.678103
164.91747	5.08326800000001	vis_Nabst_2	2	166.353103
170.017611	6.00344500000001	tact_abst_4	1	173.623103
176.02116	4.06296100000001	vis_Nabst_6	1	176.876103
180.100987	5.00277000000002	tact_abst_8	1	182.558103
185.103856	6.096986	vis_Nabst_4	2	186.330103
191.217715	5.00244200000001	tact_abst_2	2	194.178103
196.220258	4.06396799999999	vis_abst_6	1	197.082103
205.317677	4.06659	vis_Nabst_8	1	206.207103
209.384361	5.083269	vis_abst_2	2	210.114103
214.484401	6.00315599999999	tact_abst_6	1	215.847103
220.487672	4.06333200000002	vis_Nabst_2	2	221.375103
224.567784	5.00287299999999	tact_abst_4	2	227.033103
229.570756	6.096976	vis_abst_6	1	230.620103
235.684468	5.002489	tact_abst_8	2	238.353103
240.687064	6.09738099999999	vis_Nabst_4	2	241.781103
246.801225	4.00203200000001	tact_abst_2	2	248.322103
250.80338	5.08111800000002	vis_abst_8	1	251.670103
255.884597	4.06658000000002	vis_Nabst_6	1	258.146103
259.951272	6.099935	vis_abst_4	2	261.039103
271.084669	6.09992700000002	vis_Nabst_6	1	272.340103
277.201469	5.00248700000002	tact_abst_8	1	279.280103
282.204056	4.06392600000004	vis_Nabst_4	2	283.232103
286.268075	6.09993799999997	vis_abst_8	1	287.293103
292.384788	4.00206900000002	tact_abst_2	1	294.986103
296.386954	5.081103	vis_Nabst_8	2	297.291103
301.468155	4.06657799999998	vis_abst_6	1	302.395103
305.551516	6.00334000000003	tact_abst_4	1	307.664103
311.554953	4.06316600000003	vis_abst_2	2	312.474103
315.634902	5.00275400000002	tact_abst_6	1	317.338103
320.637752	6.09709100000001	vis_abst_4	2	322.138103
326.734939	5.08326799999998	vis_Nabst_2	2	327.551103
336.868423	5.00293400000001	tact_abst_2	2	338.268103
341.871456	4.06348200000002	vis_Nabst_8	1	343.233103
345.935034	6.09994300000003	vis_abst_6	1	346.994103
352.035079	5.08325599999999	vis_Nabst_4	2	353.590103
357.13511	6.003446	tact_abst_8	1	359.557103
363.138654	5.079728	vis_abst_2	2	363.963103
368.218481	4.06658599999995	vis_Nabst_6	0	0
372.285152	6.09995400000003	vis_abst_4	2	373.507103
378.401978	5.00257799999998	tact_abst_6	1	381.550103
383.404653	4.06382000000001	vis_Nabst_2	2	384.239103
387.468573	6.09993800000002	vis_abst_8	1	388.375103
393.585373	4.00218199999997	tact_abst_4	2	397.157103
